	d1	d2	chat	sentences	date
3240	4.170922	9.221093	Pública	▪ Até hoje não se sabe quem foi o mandante do assassinato da vereadora	2020-12-04
3241	1.137651	13.6026325	Pública	 Segundo a jornalista, o caso apresentou uma série de erros na apuração, desde a perícia até a coleta de depoimentos das testemunhas	2020-12-04
3242	-32.614784	13.092409	Pública	▪ Ouça em sua plataforma de streaming favorita: 	2020-12-04
3243	-42.395855	11.73572	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp: 	2020-12-04
3244	2.1410558	19.90907	Pública	▪ Investigação da *Agência Pública* com veículos de outros quatro países mostra como organizações cristãs tentam fazer “reversão” sexual, popularmente conhecida como “cura gay”, em pessoas LGBTQI+ pela América Latina, especialmente em jovens	2020-12-17
3245	2.1186619	19.91907	Pública	▪ Esses grupos religiosos, que ecoam pelo continente todo, não consideram como “cura”, preferem falar de “sexualidade a partir de uma perspectiva cristã”, “discipulado” e/ou de reorientação, reparação e restauração sexual, pregando o celibato ou mesmo o envolvimento em uma relação heterossexual, que eles afirmam ser a “sexualidade correta”	2020-12-17
3246	1.9242647	-0.32246846	Pública	▪ A jovem Cláudia Baccile foi expulsa do Centro de Treinamento Ministerial Diante do Trono (CTMDT), da igreja evangélica Batista da Lagoinha, em Belo Horizonte (MG)	2020-12-17
3247	4.72893	11.996484	Pública	 Mas não sem antes ter sido submetida à tortura psicológica: durante o seminário, Cláudia foi enviada a um isolamento, terapia com psicólogos cristãos e exorcismos por ser lésbica	2020-12-17
3248	-42.395855	11.73572	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp: 	2020-12-17
3249	31.316858	4.6578016	Pública	▪ Profissionais de saúde do Mato Grosso e Pará tiveram dificuldades para diferenciar sintomas respiratórios de Covid-19 e de fumaça das queimadas na Amazônia	2021-01-28
3250	23.829	-9.633393	Pública	 No final de dezembro, o município de Cuiabá registrava o dobro de casos de síndrome respiratória aguda (SRAG) que a média da região	2021-01-28
3251	26.271948	-9.820067	Pública	▪ Em Rondonópolis, também no Mato Grosso, o médico Kléber Julio Amorim da Silva aponta que pacientes com coronavírus pioraram devido à fumaça: “Atendo de mil a 2 mil pessoas por mês e com certeza todas as pessoas que atendi e tiveram Covid-19 tiveram o quadro agravado pela fumaça nesse período	2021-01-28
3252	30.997372	4.8013477	Pública	 Isso porque a Covid já gera uma lesão pulmonar, um quadro respiratório que piora muito com a fumaça	2021-01-28
3253	21.828661	25.625347	Pública	_Esta matéria faz parte da série de reportagens Amazônia Irrespirável, que revela como as queimadas na floresta dificultaram o enfrentamento da pandemia na região 	2021-01-28
3254	-41.39871	12.074484	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp 	2021-01-28
3255	3.778083	15.276845	Pública	▪ Além do canal bolsonarista Terça Livre, outros 30 perfis investigados pelo Supremo Tribunal Federal em inquérito que apura a organização de atos contra instituições democráticas brasileiras endossaram a invasão ao Congresso nos Estados Unidos, com lives e postagens inflamadas no Twitter, segundo levantamento da Agência Pública	2021-01-08
3256	1.0472934	9.061819	Pública	 ▪ Para o pesquisador de mídias digitais, David Nemer, através das redes sociais, os bolsonaristas “trouxeram o conflito americano para o Brasil”	2021-01-08
3257	-3.5338311	10.592925	Pública	 “Eles trouxeram isso como se fossem especialistas já falando que é fraude, que é um atentado contra a democracia, contra o Trump e tal, para um público que não seria muito interessado, mas acabou ficando interessado porque eles criaram essa guerra retórica”, disse	2021-01-08
3258	-42.435356	12.33948	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp_ 	2021-01-08
3259	5.735389	4.955965	Pública	▪ Documentos obtidos pela *Agência Pública* revelam uma nova denúncia contra a rede educacional Laureate, vendida ao grupo Ânima no início deste mês: fraude em reconhecimento de curso presencial de graduação diante do Ministério da Educação (MEC)	2020-11-13
3260	14.955383	-7.2119207	Pública	 Ação Civil Pública do MPF aponta que irregularidade pode afetar estudantes de faculdades como Anhembi Morumbi (SP), Universidade Potiguar (RN), Unifacs (BA) e Uniritter (RS)	2020-11-13
3261	-1.9285244	-1.7225658	Pública	▪ Já desligada do grupo, ex-professora da Unifacs de Feira de Santana, na Bahia, recebeu em casa atas de reuniões que alega nunca terem ocorrido para que ela assinasse	2020-11-13
3262	-11.218621	-3.7530882	Pública	 Quando era funcionária da instituição conta ter ouvido que “ninguém está te perguntando se você concorda com isso; é pra ser feito”, ao discordar dos métodos	2020-11-13
3263	-42.320328	11.739146	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp: 	2020-11-13
3264	6.3116403	19.313894	Pública	▪ Legado de Donald Trump na América Latina envolve grupo de fundamentalistas cristãos, o Capitol Ministries, que tem como objetivo evangelizar líderes políticos	2020-11-12
3265	17.691109	-1.1788048	Pública	 Relação em países latino-americanos deve se intensificar, aponta a pesquisadora de religião Magali Cunha	2020-11-12
3266	18.792387	-0.55887777	Pública	▪ “Embora o grupo possa perder a força da máquina do governo estadunidense na promoção de seus objetivos, a direita religiosa nos Estados Unidos é muito forte economicamente e deve se adaptar fazendo novas articulações	2020-11-12
3267	18.692032	-0.40725544	Pública	 É provável, inclusive, que o Capitol Ministries seja utilizado para manter a força conservadora da direita religiosa na América Latina e no Brasil”, explica Magali	2020-11-12
3268	-41.525127	11.576479	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp: 	2020-11-12
3269	-2.152085	-10.342056	Pública	▪ Janeiro é o *último mês* para você garantir nosso livro comemorativo de dez anos	2021-01-06
3270	-28.259079	-17.23098	Pública	 🎉🎉 Funciona assim: passando a contribuir a partir de R$ 50/mês, leitores e leitoras receberão o livro de recompensa, além de ajudar a garantir mais uma década de jornalismo corajoso! Saiba mais: 	2021-01-06
3271	-14.877762	21.617355	Pública	▪ Há nove anos, a Agência Pública faz reportagens de impacto, que combatem as violações de direitos humanos e lutam pela democracia brasileira	2021-01-06
3272	-12.650164	-7.6431365	Pública	 Mas para continuarmos fazendo nosso trabalho e incomodando os poderosos, precisamos de você	2021-01-06
3273	-15.615068	23.20038	Pública	▪ Fundada por mulheres, somos a primeira agência de jornalismo investigativo sem fins lucrativos do Brasil	2021-01-06
3274	6.524438	27.77003	Pública	 Denunciamos governos corruptos, os impactos sociais e ambientais de empresas, a violência contra populações vulneráveis na cidade e no campo	2021-01-06
3275	-42.435356	12.33948	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp_ 	2021-01-06
3276	8.423071	21.12402	Pública	▪ Autora do livro “Os oligarcas americanos”, Andrea Bernstein explica em entrevista à Agência Pública que, ao deixar a presidência, Donald Trump terá que prestar contas à Justiça de Nova York em um caso criminal por fraude bancária e fiscal	2021-01-19
3277	10.521591	17.593338	Pública	▪ Ela alerta que a saída do ex-presidente americano da Casa Branca não põe fim ao trumpismo, e que os Estados Unidos precisam de um processo de reconciliação nacional para que o povo restaure a confiança nas instituições	2021-01-19
3278	-3.526675	10.162507	Pública	 “Há milhões de pessoas que tiveram suas cabeças preenchidas com as mentiras de Trump, e essa é uma situação muito, muito perigosa”	2021-01-19
3279	-42.021095	12.578025	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp_ 	2021-01-19
3280	17.685247	11.676891	Pública	▪ Portais bolsonaristas - inclusive os investigados por disseminar desinformação - sobem de posição nas buscas do Google após eleição de Jair Bolsonaro e uma das causas é a ligação direta de portais oficiais do governos para esses sites	2020-11-16
3281	-8.448982	14.39841	Pública	▪ Jornais também alavancam essas páginas ao colocar o link da informação falsa em seus domínios	2020-11-16
3282	-7.8236604	14.015536	Pública	 “Algumas vezes o objetivo final da desinformação é justamente conseguir que jornalistas falem sobre aquilo para que seja amplificado”, alerta Jaime Longoria, pesquisador da Rede Internacional de Checadores (IFCN, na sigla em inglês)	2020-11-16
3283	-42.320328	11.739146	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp: 	2020-11-16
3284	6.2585855	8.6181555	Pública	▪ Uma conversa por viva-voz foi suficiente para que a Justiça sentenciasse o educador Fernando Henrique dos Santos a oito anos de prisão por roubo e formação de quadrilha	2021-02-10
3285	5.869207	13.326755	Pública	 A sentença foi dada com base no relato de uma única vítima que aponta “familiaridade” com sua voz, mesmo que um réu confesso do assalto afirme que Fernando seja inocente	2021-02-10
3286	-13.598489	-3.9616861	Pública	▪ Jovem negro e sem antecedentes criminais, o educador é voluntário em um projeto de futebol para crianças e adolescentes na comunidade do Jardim Bandeirantes, zona sul de São Paulo, e resta à família, amigos e alunos lutarem para provar sua inocência	2021-02-10
3287	-41.509365	12.320941	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp 	2021-02-10
3288	16.462439	15.71743	Pública	▪ Em sua nova aventura, o ex-juiz e ex-ministro de Bolsonaro, Sergio Moro, será o chefe de investigações, disputas e compliance da consultoria estadunidense Alvarez & Marsal, administradora judicial da Odebrecht, após a construtora ter pedido recuperação judicial por causa das investigações da Lava-Jato, julgada por Moro	2020-12-11
3289	-11.538265	-11.735948	Pública	▪ Procuradores, juízes e agentes especializados em corrupção passarem para a consultoria de empresas virou tendência internacional	2020-12-11
3290	5.2148857	14.929924	Pública	 “São escritórios de advocacia que têm vendido serviços para empresas se ‘blindarem’ exatamente desse tipo de investigação”, explica Natalia Viana, codiretora da Pública, que investigou as relações do FBI com a força-tarefa de Sergio Moro	2020-12-11
3291	-41.525127	11.576479	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp: 	2020-12-11
3292	17.859285	11.630684	Pública	▪ Levantamento da Agência Pública mostra que canal do presidente Jair Bolsonaro no YouTube leva usuários a vídeos de apoiadores que disseminam desinformação sobre a pandemia de coronavírus, publicam conteúdos contra as instituições e são investigados pelo Supremo Tribunal Federal (STF) por associação a atos antidemocráticos	2021-01-05
3293	-11.160342	1.9557518	Pública	▪ Como o algoritmo é baseado na técnica de machine learning, ou seja, uma espécie de aprendizado automatizado, os canais não podem escolher que vídeos serão relacionados a ele	2021-01-05
3294	-11.320316	-4.991151	Pública	 Mas há maneiras de influenciar indiretamente as recomendações	2021-01-05
3295	-23.934908	9.807098	Pública	 “Um canal tem a opção de utilizar algumas palavras de descrição [nos seus vídeos], pode escolher temáticas e dessa maneira escolher um bocadinho o seu nicho temático”, explica especialista	2021-01-05
3296	-42.027664	11.369121	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp: 	2021-01-05
3297	-14.986741	20.815886	Pública	▪ A Agência Pública em parceria com o Idec está convocando repórteres de todo o país a propor pautas investigativas sobre acesso à internet no Brasil e as diversas questões relacionadas ao tema, como falta de acesso a dispositivos, franquias de dados limitadas e bloqueio do acesso móvel	2021-01-04
3298	-2.4173431	-23.767933	Pública	▪ Serão quatro bolsas de R$ 7 mil	2021-01-04
3299	-30.304213	-5.289149	Pública	 As inscrições vão até o dia 5 de fevereiro e devem ser feita neste link: 	2021-01-04
3300	-42.395855	11.73572	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp: 	2021-01-04
3301	39.744827	11.246303	Pública	▪ Se antes da pandemia denunciar a violência doméstica era difícil, durante a quarentena o quadro se agravou: enquanto centros de atendimento às vítimas têm o serviço restringido, elas estão confinadas e vigiadas por seus agressores	2020-11-25
3302	28.999628	-25.09939	Pública	 O problema se estende por toda a América Latina	2020-11-25
3303	19.239502	-8.700723	Pública	▪ Segundo Olívia*, os meses primeiros meses de quarentena foi quando viveu seu pior inferno, procurou um dos Centros de Referência em Assistência Social (Cras), mas conta que a porta estava fechada	2020-11-25
3304	5.1980104	12.27103	Pública	 Para ela, recorrer ao Poder Judiciário significa “sair de um inferno para entrar em outro”	2020-11-25
3305	-42.31465	11.759417	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp: 	2020-11-25
3306	4.5233803	-16.562654	Pública	▪ Com 20 dias de energia elétrica racionada no Amapá, a periferia das cidades afetadas foi a que mais sentiu os efeitos do racionamento em que a energia é oferecida em intervalos de 3h e 4h	2020-11-24
3307	4.929019	-14.378504	Pública	▪ Além dos prejuízos e queimas de equipamentos, os moradores relatam que é impossível ter uma noite de sono	2020-11-24
3308	-5.8534374	-28.431328	Pública	 “É muito complicado a gente que paga imposto tudo certinho e passa por uma dificuldade dessas”, conta o comerciante de 26 anos Dorenildo Albuquerque	2020-11-24
3309	2.1930654	-15.912863	Pública	 O cara trabalha de oito da manhã às dez da noite e além de não ter energia não tem água”	2020-11-24
3310	-41.524628	11.578428	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp: 	2020-11-24
3311	19.724112	16.393698	Pública	▪ Com uma média de um pedido de impeachment a cada 11 dias de governo, Jair Bolsonaro ultrapassa a ex-presidente Dilma Rousseff e se torna o chefe do Executivo com mais pedidos de afastamento da história do Brasil	2021-02-03
3312	20.803217	14.445823	Pública	▪ Quando deputado federal, Bolsonaro também protocolou um pedido contra a petista pelos mesmos crimes dos quais é acusado hoje: improbidade administrativa, abuso de poder e falta de decoro	2021-02-03
3313	10.38937	10.459545	Pública	 No aditamento de seu pedido, ele acusou Dilma de fazer “oposição direta ao livre exercício do Poder Judiciário”	2021-02-03
3314	10.467767	10.786638	Pública	 Hoje, ele é acusado de atos antidemocráticos contra o Supremo Tribunal Federal	2021-02-03
3315	-41.39871	12.074484	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp 	2021-02-03
3316	36.736008	-0.20280121	Pública	▪ Primeira indígena a tomar vacina contra a Covid-19, Vanda Ortega Witoto denuncia a falta de plano de vacinação para povos que vivem em cidades, como a sua própria comunidade	2021-01-20
3317	23.23973	-7.724837	Pública	 Ela é moradora do Parque das Tribos, bairro onde vivem indígenas de diversos povos em Manaus, cidade que enfrenta pela segunda vez o colapso no sistema de saúde por conta da pandemia	2021-01-20
3318	36.767876	-0.025166385	Pública	▪ Embora emocionada por ter recebido a primeira dose da vacina, Vanda denuncia a situação causada pela Covid-19 no Parque das Tribos, onde o atendimento improvisado aos pacientes é prestado por profissionais de saúde indígenas moradores do bairro	2021-01-20
3319	-24.457735	-20.060886	Pública	 “Estamos montando uma estrutura para atender nossos parentes dentro da comunidade, a partir de doações	2021-01-20
3320	-42.435356	12.33948	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp_ 	2021-01-20
3321	12.21159	-16.052567	Pública	▪ No último domingo, 85 municípios brasileiros elegeram prefeitos e vices multados por crimes ambientais	2020-11-18
3322	11.147302	-15.962661	Pública	 Um quarto deles governarão cidades na Amazônia Legal, especialmente nos estados do Pará e Mato Grosso	2020-11-18
3323	13.281805	-15.571607	Pública	▪ Em Trairão, no Pará,  o prefeito eleito, Valdinei José Ferreira (conhecido como Django), foi condenado em abril deste ano, em primeira instância, por destruir 1,3 mil hectares da floresta amazônica	2020-11-18
3324	13.387004	-15.581271	Pública	 Seu vice, Maurício de Lima Santos, foi denunciado por desmatamento e por entrar sem autorização na Floresta Nacional do Trairão com máquinas para explorar a área	2020-11-18
3325	-2.1454196	-13.851735	Pública	 Juntos acumulam mais de R$ 6,6 milhões em multas ambientais	2020-11-18
3326	-41.828995	12.058784	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp: 	2020-11-18
3327	39.9722	-13.244407	Pública	▪ Enquanto a Anvisa renova o registro do Glifosato, um agrotóxico letal e provável cancerígeno, o governo mexicano decreta a proibição do veneno até o final de 2024	2021-01-28
3328	37.556007	-12.32774	Pública	 Antes do México, países como Costa Rica, Uruguai e Argentina já haviam limitado o uso do produto	2021-01-28
3329	39.68243	-13.449437	Pública	▪ O banimento do herbicida é emperrado em diversos países latino-americanos devido ao forte lobby do agronegócio, já que a agricultura é uma das principais atividades econômicas da região	2021-01-28
3330	39.52441	-15.384525	Pública	 Só com a América Latina, a Bayer/Monsanto, produtora de Glifosato, fatura cerca de 5 bilhões de euros por ano, embora o produto também seja proibido na Alemanha, seu país de origem	2021-01-28
3331	-41.39871	12.074484	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp 	2021-01-28
3332	-14.68409	-15.847923	UOL Economia+	Com lucro menor, as empresas distribuíram menos dividendos aos acionistas em 2020	2021-01-19
3333	-9.474063	-19.62731	UOL Economia+	 Para 2021, profissionais de mercado projetam uma reação da economia e, por tabela, um melhor desempenho das empresas	2021-01-19
3334	-14.733376	-15.78213	UOL Economia+	 Esse cenário deve favorecer ações das chamadas boas pagadoras de dividendos —aquelas que têm a tradição de distribuir lucro aos acionistas de forma regular ao longo dos anos	2021-01-19
3335	-10.543425	-12.637645	UOL Economia+	 Conheça as 10 candidatas a campeãs de distribuição de lucros este ano	2021-01-19
3336	-18.681442	-13.088375	UOL Economia+	*Amanhã* você pode tirar suas dúvidas sobre investimentos ao vivo	2021-01-19
3337	-26.012884	6.9919243	UOL Economia+	 O programa *Papo com Especialista* vai ao ar todas as quartas-feiras, das 12h30 às 13h30	2021-01-19
3338	-22.614038	-12.669904	UOL Economia+	 Lá você pode perguntar tudo sobre *como, onde, em que investir etc	2021-01-19
3339	-18.161545	-21.594164	UOL Economia+	*, e nosso economista vai responder	2021-01-19
3340	-39.815323	-1.8607981	UOL Economia+	 É exclusivo para assinantes do *UOL Economia+*	2021-01-19
3341	-44.002068	0.5302314	UOL Economia+	_Esta mensagem foi enviada originalmente no grupo do *UOL Economia+*	2021-01-19
3342	-55.480576	2.4876516	UOL Economia+	 Se você recebeu de algum contato e quer saber como fazer parte do grupo, basta clicar no link:_ 	2021-01-19
3343	-22.455225	-10.638203	UOL Economia+	Venha aprender a proteger suas aplicações neste e-book que o *UOL Economia+* preparou para você	2020-11-13
3344	-38.086124	-1.2556165	UOL Economia+	 É para assinantes, mas aproveite que o conteúdo está aberto por tempo limitado	2020-11-13
3345	-20.825386	-12.346408	UOL Economia+	*AO VIVO*: assista, mande perguntas e tire dúvidas *AGORA* sobre investimentos com o economista do *Papo com Especialista*, do *UOL Economia+*	2020-12-30
3346	-7.8989263	-24.08575	UOL Economia+	*FUNDOS IMOBILIÁRIOS SE DÃO BEM* - A inflação do aluguel disparou, e isso é ruim para quem mora numa casa alugada	2020-12-15
3347	-16.421906	-14.108172	UOL Economia+	 Mas quem investe em fundos imobiliários (FIIs) se dá bem	2020-12-15
3348	-7.240803	-25.96766	UOL Economia+	 O IGP-M, divulgado pela Fundação Getulio Vargas e usado para reajustes de aluguel, acumula alta de 21,97% no ano e de 24,52% em 12 meses	2020-12-15
3349	-16.094702	-14.089697	UOL Economia+	Os fundos imobiliários têm a vantagem de oferecer mais liquidez que um imóvel e de pagar dividendos mensais, como se fossem um aluguel, explicam especialistas ouvidos pelo UOL	2020-12-15
3350	-11.5915785	-4.4528666	UOL Economia+	 Alguns têm contratos indexados ao IGP-M e podem se aproveitar do momento	2020-12-15
3351	-16.241884	-14.220924	UOL Economia+	"""Com o impacto da alta do IGP-M, algumas classes de fundos imobiliários oferecem uma proteção maior para a carteira, e o investidor pode conseguir até um rendimento mais alto"", disse Renan Manda, analista-chefe de fundos imobiliários da XP Investimentos"	2020-12-15
3352	-20.123943	-11.436914	UOL Economia+	Quem nunca teve dúvidas do que fazer com o seu dinheiro na hora de investir? Por isso, toda quarta-feira um economista do *UOL Economia+* fica à disposição, das 12h30 às 13h30, para responder ao vivo às suas perguntas sobre investimentos	2020-12-15
3353	-39.26442	-1.7741647	UOL Economia+	 Aproveite! É exclusivo para assinantes do *UOL Economia+*	2020-12-15
3354	-44.002068	0.5302314	UOL Economia+	_Esta mensagem foi enviada originalmente no grupo do *UOL Economia+*	2020-12-15
3355	-56.30208	2.8448138	UOL Economia+	 Se você recebeu de algum contato e quer saber como fazer parte do grupo, basta clicar no link:_ 	2020-12-15
3356	-19.645552	-11.048992	UOL Economia+	Tem dúvidas sobre o melhor investimento para o seu dinheiro? Pergunte diretamente ao economista do *Papo com Especialista*, o programa semanal ao vivo do *UOL Economia+*	2020-11-03
3357	-26.48445	7.4696503	UOL Economia+	 A transmissão é ao vivo todas as quartas-feiras, às 12h30	2020-11-03
3358	-41.86695	-3.1278858	UOL Economia+	 Assista na página inicial do *UOL Economia+*	2020-11-03
3359	-40.034355	-1.4260353	UOL Economia+	 O programa é exclusivo para assinantes do *UOL Economia+*	2020-11-03
3360	-20.825203	-12.34643	UOL Economia+	*AO VIVO*: assista, mande perguntas e tire dúvidas *AGORA* sobre investimentos com o economista do *Papo com Especialista*, do *UOL Economia+*	2021-01-27
3361	-19.645529	-11.049015	UOL Economia+	Tem dúvidas sobre o melhor investimento para o seu dinheiro? Pergunte diretamente ao economista do *Papo com Especialista*, o programa semanal ao vivo do *UOL Economia+*	2020-11-30
3362	-26.48445	7.4696503	UOL Economia+	 A transmissão é ao vivo todas as quartas-feiras, às 12h30	2020-11-30
3363	-41.866947	-3.1278858	UOL Economia+	 Assista na página inicial do *UOL Economia+*	2020-11-30
3364	-40.03448	-1.4260114	UOL Economia+	 O programa é exclusivo para assinantes do *UOL Economia+*	2020-11-30
3365	-19.603628	-14.938182	UOL Economia+	Cada pessoa tem um perfil de investidor	2020-12-04
3366	-19.823666	-8.227692	UOL Economia+	 Sabe qual é o seu? Faça o teste no *UOL Economia+* e descubra se você é conservador, moderado ou arrojado	2020-12-04
3367	-21.578709	-11.041093	UOL Economia+	Vai investir e quer aprender os conceitos básicos? Leia este e-book com informações para você ter mais conhecimento e segurança ao aplicar seu dinheiro	2020-10-23
3368	-39.83188	-1.8612345	UOL Economia+	 Ele é exclusivo para assinantes do *UOL Economia+*	2020-10-23
3369	-17.920263	-9.138661	UOL Economia+	*PODCAST* - As aplicações 'overnight' tinham correções diárias? Qual a diferença entre CDI e Selic? E qual a relação da criação do fundo DI com tudo isso? Nesta edição do podcast da FIA Online, o professor Carlos Eduardo Furlanetti conversa sobre o assunto com José Roberto Securato, livre-docente do Departamento de Administração da USP e criador do Laboratório de Finanças da FIA Business School	2020-12-22
3370	-17.563139	-8.606179	UOL Economia+	Securato faz uma análise das aplicações ‘overnight’ que tinham correções diárias, conta sua experiência com esse tipo de aplicação e, em paralelo, traz uma abordagem sobre os fundos de renda fixa (CDI e Fundo DI)	2020-12-22
3371	-39.917362	-2.7330775	UOL Economia+	Assinantes do *UOL Economia+* podem ouvir o podcast com exclusividade aqui:	2020-12-22
3372	-18.681442	-13.088375	UOL Economia+	*Amanhã* você pode tirar suas dúvidas sobre investimentos ao vivo	2020-12-22
3373	-26.012386	6.9922085	UOL Economia+	 O programa *Papo com Especialista* vai ao ar todas as quartas-feiras, das 12h30 às 13h30	2020-12-22
3374	-22.614038	-12.669904	UOL Economia+	 Lá você pode perguntar tudo sobre *como, onde, em que investir etc	2020-12-22
3375	-18.161581	-21.594324	UOL Economia+	*, e nosso economista vai responder	2020-12-22
3376	-39.815323	-1.8607981	UOL Economia+	 É exclusivo para assinantes do *UOL Economia+*	2020-12-22
3377	-44.002068	0.5302314	UOL Economia+	_Esta mensagem foi enviada originalmente no grupo do *UOL Economia+*	2020-12-22
3378	-55.480576	2.4876516	UOL Economia+	 Se você recebeu de algum contato e quer saber como fazer parte do grupo, basta clicar no link:_ 	2020-12-22
3379	-23.00744	-15.547662	UOL Economia+	Você é investidor? Fique de olho: 5 tópicos que podem impactar a Bolsa hoje (19), entre eles vacina da Pfizer e entrada de capital estrangeiro no Brasil	2020-11-19
3380	-15.201666	-9.371666	UOL Economia+	 Confira no *Café com Mercado*, do *UOL Economia+*	2020-11-19
3381	-14.491711	-10.652281	UOL Economia+	No *Achados da Bolsa*, você verá que ações de lojas mais antigas na Bolsa perdem espaço nas carteiras recomendadas, de acordo com acompanhamento feito pelo *UOL Economia+*	2020-11-19
3382	-28.403511	11.229295	UOL Economia+	Siga ao vivo notícias e cotações que te interessam:	2020-11-19
3383	-23.63282	-32.37476	UOL Economia+	B3 (Bolsa de Valores): 	2020-11-19
3384	-22.769733	-15.4385395	UOL Economia+	📊 Veja no Café com Mercado 4 assuntos em que o investidor da Bolsa deve ficar de olho hoje	2020-12-11
3385	2.5910017	-12.057795	UOL Economia+	*Serviços no Brasil:* O IBGE irá divulgar, às 9h, o resultado do setor de serviços	2020-12-11
3386	-14.741543	-24.192291	UOL Economia+	 Os dados de serviços --que incluem atividades como salão de beleza, papelaria e comunicações-- são utilizados para medir a atividade econômica no país, uma vez que, quanto maior o aquecimento da economia, maior será a evolução do setor	2020-12-11
3387	-9.334851	-26.086544	UOL Economia+	*Indicador de inflação nos EUA:* O Índice de Preços ao Produtor (PPI) mede a variação de preços na perspectiva dos produtores	2020-12-11
3388	-10.223762	-24.823256	UOL Economia+	 Como essas variações podem ser repassadas aos consumidores, ele é utilizado como um indicador da inflação no país	2020-12-11
3389	-24.450102	6.9688125	UOL Economia+	 O índice será divulgado às 10h30	2020-12-11
3390	-8.46782	4.312191	UOL Economia+	📝 *ARTIGO DA FIA* - Seu cérebro é enganado por grandes altas ou baixas na Bolsa	2020-12-11
3391	-13.574257	9.220286	UOL Economia+	 Este é o tema do artigo de Claudio Felisoni, professor da FIA, na coluna de hoje da *Escola de Finanças*	2020-12-11
3392	-8.854191	-29.025923	UOL Economia+	Com a Selic no patamar de 2% ao ano, as aplicações tradicionais, ditas mais seguras, na melhor das hipóteses não propiciam nenhum ganho financeiro	2020-12-11
3393	-18.56058	-13.924338	UOL Economia+	 O mais provável é que o investidor esteja de fato perdendo dinheiro	2020-12-11
3394	-17.597689	-14.14316	UOL Economia+	 Nessas condições os indivíduos necessariamente, até para proteger o patrimônio, são forçados a buscar ativos mais rentáveis	2020-12-11
3395	-9.102756	-6.7274556	UOL Economia+	 Porém, como não existe almoço grátis, esse movimento implica também o aumento do risco de toda carteira	2020-12-11
3396	-16.029034	-22.066208	UOL Economia+	Nessas condições, é útil chamar a atenção para alguns aspectos suscitados pela área da denominada Economia Comportamental	2020-12-11
3397	-15.810255	-22.195326	UOL Economia+	 Esse campo do conhecimento junta duas áreas: a economia e a psicologia	2020-12-11
3398	-11.852681	0.009393554	UOL Economia+	 Foi exatamente essa junção que resultou em dois prêmios Nobel de Economia: Daniel Kahneman (2002) e Richard Thaler (2017)	2020-12-11
3399	-14.515067	-7.858844	UOL Economia+	 Entretanto, a origem dessas ideias está nos trabalhos seminais de outro ganhador do Nobel de Economia: Herbert Simon (1978)	2020-12-11
3400	-11.681191	0.35615414	UOL Economia+	 Foi ele que cunhou o princípio da racionalidade limitada	2020-12-11
3401	-11.950969	0.41785485	UOL Economia+	Kahneman e Thaler questionaram o princípio da racionalidade dos indivíduos, base da economia neoclássica, no processo decisório	2020-12-11
3402	-10.612063	0.30321896	UOL Economia+	 Demonstraram que o processo de escolha é muito mais complexo do que supõem os teóricos tradicionais	2020-12-11
3403	-12.028077	0.6606101	UOL Economia+	 Como assinala Kahneman, razão e emoção permeiam os pensamentos que levam às escolhas	2020-12-11
3404	-28.397848	11.228163	UOL Economia+	Siga ao vivo notícias e cotações que te interessam:	2020-12-11
3405	-23.743435	-32.59926	UOL Economia+	📈 B3 (Bolsa de Valores): 	2020-12-11
3406	-44.002068	0.5302314	UOL Economia+	_Esta mensagem foi enviada originalmente no grupo do *UOL Economia+*	2020-12-11
3407	-56.53914	3.2943637	UOL Economia+	 Se você recebeu de algum contato e quer saber como fazer parte do grupo, basta clicar no link:_ 	2020-12-11
