	d1	d2	chat	sentences	date
165	14.846234	-15.402558	Pública	▪ A Agência Pública concentrou-se nos calotes e encontrou de tudo um pouco por trás deles	2021-01-19
166	-8.419507	13.893029	Pública	 Há acidentes com trabalhadores, débitos com a Previdência, multas por transporte irregular de substâncias tóxicas, não pagamento de salários e direitos trabalhistas, além de sonegação fiscal, todos de mineradoras junto ao Ministério da Economia	2021-01-19
167	-8.212286	4.8152194	Pública	▪ A maior caloteira é a Itaminas, que deve mais de R$ 500 milhões para Minas Gerais, por calotes no Imposto sobre Circulação de Mercadorias e Serviços (ICMS)	2021-01-19
168	-3.1077194	2.5688958	Pública	 Empresa também é acusada por moradores de espalhar poeira tóxica de mineração	2021-01-19
169	-29.332115	-34.60564	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp_ 	2021-01-19
170	22.438377	-1.3449578	Pública	▪ Candidatos nas eleições municipais gastaram mais de R$33 milhões em anúncios em plataformas como Facebook, Instagram, Youtube e Google	2020-11-13
171	-2.2666647	-23.81697	Pública	 Das 20 campanhas digitais que mais gastaram, 15 começaram antes do período eleitoral, o que não é permitido pelo Tribunal Superior Eleitoral (TSE)	2020-11-13
172	22.405153	-1.3558613	Pública	▪ Fortaleza, no Ceará, foi município campeão em candidatos que mais gastaram em anúncios nas redes sociais	2020-11-13
173	22.11902	-1.5157417	Pública	 Em São Paulo, o atual prefeito Bruno Covas (PSDB) lidera a pesquisa na corrida eleitoral e também o ranking de gastos com esse tipo de publicidade, com investimento de R$ 230 mil	2020-11-13
174	-28.916803	-34.32378	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp: 	2020-11-13
175	18.404634	-2.4000204	Pública	▪ Contrariando as leis eleitorais, pastor Silas Malafaia orou por seu vereador Alexandre Isquierdo durante o culto na Assembleia de Deus Vitória em Cristo, no Rio de Janeiro, e enviou santinhos aos fiéis pelo correio	2020-11-19
176	30.083086	7.593082	Pública	▪ Isquierdo foi lançado na política pelo próprio Malafaia e foi reeleito no último domingo	2020-11-19
177	5.8025208	10.995248	Pública	 Na Câmara, o vereador, reeleito no domingo, tem os ideais de seu padrinho, como a defesa dos “valores cristãos”, da família tradicional e anti-direitos das mulheres e LGBTQIA+	2020-11-19
178	-28.307283	-34.79206	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp: 	2020-11-19
179	25.135412	-15.561527	Pública	▪ Enquanto esteve vivo, o magnata estadunidense Sheldon Adelson tentou tudo o que pode para trazer sua rede de cassinos Las Vegas Sands (LVS) ao Brasil	2021-02-08
180	33.91417	15.142355	Pública	 Sua tentativa mais próxima de vingar foi no governo Bolsonaro por meio da relação direta com o ex-presidente dos EUA, Donald Trump, e dos filhos do presidente brasileiro	2021-02-08
181	4.2744546	14.594002	Pública	▪ Em setembro de 2020, um projeto de lei do senador Irajá (PSD-TO) veio para tentar satisfazer as décadas de lobby de Adelson	2021-02-08
182	1.456583	3.6399224	Pública	 “Nós visitamos vários resorts em Las Vegas	2021-02-08
183	-5.380795	-4.852276	Pública	 Foi uma viagem oficial, e nessa oportunidade nós pudemos conhecer o modelo americano, que é o modelo de Las Vegas”, contou Irajá que realizou a viagem na companhia do senador Flávio Bolsonaro	2021-02-08
184	-28.751305	-35.212883	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp 	2021-02-08
185	22.918297	-9.142686	Pública	▪ Legado de Donald Trump na América Latina envolve grupo de fundamentalistas cristãos, o Capitol Ministries, que tem como objetivo evangelizar líderes políticos	2020-11-12
186	3.649217	0.8372081	Pública	 Relação em países latino-americanos deve se intensificar, aponta a pesquisadora de religião Magali Cunha	2020-11-12
187	22.795189	-9.329741	Pública	▪ “Embora o grupo possa perder a força da máquina do governo estadunidense na promoção de seus objetivos, a direita religiosa nos Estados Unidos é muito forte economicamente e deve se adaptar fazendo novas articulações	2020-11-12
188	22.438509	-9.236716	Pública	 É provável, inclusive, que o Capitol Ministries seja utilizado para manter a força conservadora da direita religiosa na América Latina e no Brasil”, explica Magali	2020-11-12
189	-28.932154	-34.327354	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp: 	2020-11-12
190	28.152016	14.810017	Pública	'▪ Estudante de Direito, Ledson César Borges entrou com pedido de impeachment contra o presidente Jair Bolsonaro devido à redução do auxílio emergencial	2020-12-01
191	-20.395397	33.5651	Pública	 “Prejudicou milhares de pessoas que estão sem renda por causa da pandemia”, explica	2020-12-01
192	-13.191061	-1.4281886	Pública	 E aponta como crime de responsabilidade por “prevaricação”	2020-12-01
193	31.127024	12.948099	Pública	▪ Eleitor de Bolsonaro em 2018, Ledson mudou sua opinião sobre ele: “Nem todo representante que a gente escolhe, a gente gosta	2020-12-01
194	33.606903	14.641431	Pública	 No geral, Bolsonaro tem um dos piores governos da história	2020-12-01
195	-14.445043	-4.2785134	Pública	 Ele se omite, se esquiva de tudo, é um irresponsável”	2020-12-01
196	-28.308811	-34.80382	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp: 	2020-12-01
197	-10.089377	16.079996	Pública	▪ Desde terça-feira, dia 3 de novembro, a capital do Amapá e outros 12 municípios do estado estão sem energia elétrica em meio à pandemia da Covid-19 e o calor de 40 graus	2020-11-09
198	-9.937289	14.592251	Pública	 Moradores relatam dificuldades para dormir, conseguir combustível, água potável e até dinheiro em espécie durante o apagão	2020-11-09
199	-5.4777675	33.925365	Pública	▪ No Hospital de Emergências de Macapá, onde também são atendidas pessoas diagnosticadas com coronavírus, o fornecimento de energia ficou instável e preocupa profissionais de saúde	2020-11-09
200	-6.3693686	22.285732	Pública	 “A gente ‘tava’ fazendo manualmente o oxigênio porque o equipamento estava desligado”, contou uma enfermeira	2020-11-09
201	-28.90495	-34.32018	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp: 	2020-11-09
202	3.3664951	-4.2728524	Pública	*⚠️ CANDIDATOS COM INFRAÇÕES AMBIENTAIS ⚠️*	2020-11-11
203	19.107594	-5.096675	Pública	▪ Levantamento inédito da *Agência Pública* revela que candidatos multados pelo Ibama na última década por desmatamento, comércio ilegal de madeira ou por provocarem queimadas em áreas protegidas concorrem em 543 municípios brasileiros	2020-11-11
204	7.212778	17.090857	Pública	▪ Entre os dez candidatos que mais receberam multas, quatro declararam ao Tribunal Superior Eleitoral (TSE) mais de R$ 10 milhões em bens	2020-11-11
205	23.67841	-4.076008	Pública	 O mais rico deles é João Muniz Sobrinho (PSDB), empresário e atual prefeito de Cruz (CE), e já acumula mais de R$ 1,5 milhão de autuações no Ibama	2020-11-11
206	8.281889	10.199386	Pública	🔎 Confira se esses candidatos estão concorrendo em sua cidade: 	2020-11-11
207	-28.307234	-34.78848	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp: 	2020-11-11
208	23.518787	-4.4109697	Pública	▪ Poucos e gigantes, assim são os grupos de empreiteiras que ganharam mais da metade das licitações de mobilidade na cidade de São Paulo nos últimos dez anos	2020-11-27
209	-8.776381	2.7238722	Pública	 Sete dos dez consórcios com licitações mais caras têm empresas acusadas de improbidade administrativa	2020-11-27
210	-8.000111	3.8659449	Pública	▪ Foram mais de R$ 6 bilhões licitados pela prefeitura na década, mas o problema da mobilidade não foi resolvido	2020-11-27
211	9.836505	-3.1134017	Pública	 “Há um grande investimento de mobilidade na região central, mas o sistema de transporte não cobre toda a cidade”, afirma o pesquisador Rafael Pereira do Instituto de Pesquisa Econômica Aplicada (Ipea)	2020-11-27
212	-28.94158	-34.333317	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp: 	2020-11-27
213	-30.062754	11.536415	Pública	▪ Entre 2007 e 2014, o município Pedra Branca do Amapari viveu um boom econômico da mineração	2021-01-20
214	-15.458247	11.569366	Pública	 A atividade, contudo, foi suspensa repentinamente em 2014, meses após o desabamento do porto da empresa Anglo American	2021-01-20
215	-30.056353	11.53871	Pública	 Ele era o único ponto de escoamento da produção mineral no estado do Amapá, o que inviabilizou a extração em Pedra Branca	2021-01-20
216	-8.4894285	13.861677	Pública	▪ Além de danos econômicos e sociais, a mineração no estado deixou famílias em luto pelos seis funcionários mortos no desabamento do porto particular da Anglo	2021-01-20
217	-14.747908	20.069197	Pública	 Apesar de o acidente ter ocorrido há quase oito anos, até hoje as causas não foram esclarecidas para os parentes das vítimas	2021-01-20
218	-19.994066	-12.033512	Pública	▪ Entenda o que está acontecendo: 	2021-01-20
219	-29.259115	-34.944263	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp_ 	2021-01-20
220	13.76536	-17.442131	Pública	▪ No quinto episódio do Pauta Pública, a jornalista convidada Juliana Dal Piva conta os bastidores das investigações sobre um esquema de corrupção conhecido como “rachadinhas” e que apontam diretamente para o clã Bolsonaro	2020-11-20
221	29.749403	23.173834	Pública	▪ “Não é um caso que fala do Queiroz e do Flávio, nem do Carlos, nem da mulher do presidente: são os 30 anos de vida pública da família Bolsonaro”, explica Dal Piva sobre a série de reportagens que vem lançando com o tema	2020-11-20
222	-28.308594	-34.800865	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp: 	2020-11-20
223	-5.24933	43.50218	Pública	▪ Profissionais de saúde do Mato Grosso e Pará tiveram dificuldades para diferenciar sintomas respiratórios de Covid-19 e de fumaça das queimadas na Amazônia	2021-01-28
224	-7.1594267	26.21247	Pública	 No final de dezembro, o município de Cuiabá registrava o dobro de casos de síndrome respiratória aguda (SRAG) que a média da região	2021-01-28
225	-6.4139156	32.034912	Pública	▪ Em Rondonópolis, também no Mato Grosso, o médico Kléber Julio Amorim da Silva aponta que pacientes com coronavírus pioraram devido à fumaça: “Atendo de mil a 2 mil pessoas por mês e com certeza todas as pessoas que atendi e tiveram Covid-19 tiveram o quadro agravado pela fumaça nesse período	2021-01-28
226	-5.8904266	43.624268	Pública	 Isso porque a Covid já gera uma lesão pulmonar, um quadro respiratório que piora muito com a fumaça	2021-01-28
227	31.385725	-11.009359	Pública	_Esta matéria faz parte da série de reportagens Amazônia Irrespirável, que revela como as queimadas na floresta dificultaram o enfrentamento da pandemia na região 	2021-01-28
228	-28.56107	-35.198326	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp 	2021-01-28
229	-19.940357	35.029243	Pública	▪ Se antes da pandemia denunciar a violência doméstica era difícil, durante a quarentena o quadro se agravou: enquanto centros de atendimento às vítimas têm o serviço restringido, elas estão confinadas e vigiadas por seus agressores	2020-11-25
230	17.10526	-15.8571	Pública	 O problema se estende por toda a América Latina	2020-11-25
231	-9.199925	28.011435	Pública	▪ Segundo Olívia*, os meses primeiros meses de quarentena foi quando viveu seu pior inferno, procurou um dos Centros de Referência em Assistência Social (Cras), mas conta que a porta estava fechada	2020-11-25
232	-14.035061	-0.9253338	Pública	 Para ela, recorrer ao Poder Judiciário significa “sair de um inferno para entrar em outro”	2020-11-25
233	-28.540045	-34.314396	Pública	_Recebeu esta mensagem de um amigo? Entre neste link para receber conteúdos da Pública no Whatsapp: 	2020-11-25
234	-20.788162	-26.967937	Pública	👉 Você já leu alguma reportagem da Pública? Pode ser um leitor casual ou um fã declarado: nós queremos ouvir o que você pensa sobre nosso trabalho! 	2021-02-11
235	14.431809	-39.91443	Pública	✊ Responder a pesquisa leva só 5 minutos, mas vai nos ajudar a fortalecer o jornalismo investigativo que já fazemos	2021-02-11
236	-12.630841	-7.252931	Pública	💛 Pode abrir o coração, que nós estamos te ouvindo! 	2021-02-11
237	-9.860676	15.894107	Pública	▪ Com 20 dias de energia elétrica racionada no Amapá, a periferia das cidades afetadas foi a que mais sentiu os efeitos do racionamento em que a energia é oferecida em intervalos de 3h e 4h	2020-11-24
238	-9.9212675	14.502924	Pública	▪ Além dos prejuízos e queimas de equipamentos, os moradores relatam que é impossível ter uma noite de sono	2020-11-24
